"Country","months","WHO_region","est","lwr","uppr"
"Ghana","AFRO",18,680.115794112428,-3182.98344965947,5696.65633265088
"Ghana","AFRO",19,938.022557940014,-2955.21302675897,5572.93660845988
"Ghana","AFRO",20,1817.30163447525,-2836.39687081398,6221.30460505532
"Ghana","AFRO",21,1528.58861534166,-2582.15868716885,6617.54404578154
"Ghana","AFRO",22,491.290161629454,-3322.02109425115,4869.21919378161
"Ghana","AFRO",23,623.45761608791,-3178.41825183351,5421.58383035637
"Ghana","AFRO",24,1168.54882969896,-2805.55989844732,5603.47145762403
"Greece","AFRO",1,573.618403383418,27.9360384288158,1116.40060830906
"Greece","AFRO",2,-183.451125715523,-757.422444401805,390.111883404132
"Greece","AFRO",3,348.321667118726,-260.832166511263,923.108025917849
"Greece","AFRO",4,-442.2426779129,-1003.07775604116,84.467695010571
"Greece","AFRO",5,-90.8080202531533,-636.862140822095,442.704535474604
"Greece","AFRO",6,-371.861448174415,-931.604841578955,156.110326486604
"Greece","AFRO",7,77.7374402633287,-504.44723326573,592.876009614411
"Greece","AFRO",8,385.234819417486,-185.202244627249,942.155794714402
"Greece","AFRO",9,337.398096408865,-126.652605937798,853.42287907245
"Greece","AFRO",10,205.167810806275,-339.851449122779,712.386297788247
"Greece","AFRO",11,2194.25700048618,1594.80077992503,2781.81376207547
"Greece","AFRO",12,1009.7877384618,467.664925492106,1560.583289577
"Greece","AFRO",13,-751.921289838779,-1439.40268812692,-70.3865656914296
"Greece","AFRO",14,-1235.18573502291,-1905.51114341094,-549.22371768637
"Greece","AFRO",15,1156.14181208307,513.547680544887,1825.07730950796
"Greece","AFRO",16,1753.88810128924,1100.49144171461,2344.66414840423
"Greece","AFRO",17,1478.92698921753,867.419700021456,2041.8056070106
"Greece","AFRO",18,963.450723484834,338.24182642969,1553.26677896128
"Greece","AFRO",19,1457.88408158685,860.347236180314,2082.44751043278
"Greece","AFRO",20,3060.90876505986,2484.47005160519,3677.66597986715
"Greece","AFRO",21,1455.30888055013,862.025488651693,2015.42191082614
"Greece","AFRO",22,1449.8750898768,842.977861343894,2057.01571467462
"Greece","AFRO",23,2255.52853140988,1601.87277567802,2840.26283889472
"Greece","AFRO",24,2306.02578283523,1705.66295523903,2947.33348711708
"Grenada","AFRO",1,-19.4993961250006,-35.365471882606,-1.67876299284184
"Grenada","AFRO",2,-21.514839650502,-37.449418910596,-5.41786154070228
"Grenada","AFRO",3,-18.889893484929,-34.092510816827,-2.61984299891757
"Grenada","AFRO",4,-30.2885214110651,-44.7485891036173,-15.5142095384116
"Grenada","AFRO",5,-27.3665363440677,-42.8269992671365,-11.3106366478861
"Grenada","AFRO",6,-21.5320129122204,-38.0927029218752,-4.54448941726177
"Grenada","AFRO",7,-17.8017024884497,-34.6410652935296,-1.70409821132029
"Grenada","AFRO",8,-17.2151915453611,-33.1297014791383,0.862062923908771
"Grenada","AFRO",9,-20.3324983361704,-37.1245390104194,-3.77256315291483
"Grenada","AFRO",10,-21.6572006249059,-38.2314542466386,-5.94780028976905
"Grenada","AFRO",11,-21.2918060439667,-37.3666254570831,-5.12084499184883
"Grenada","AFRO",12,-15.6443820001224,-31.7766097568126,2.13193547642431
"Grenada","AFRO",13,-18.2247595606794,-46.9370833719059,16.9534254808943
"Grenada","AFRO",14,-18.0528892475176,-46.8663755143614,14.9032551772134
"Grenada","AFRO",15,-17.8306404615037,-47.2142810864194,17.6476443174562
"Grenada","AFRO",16,-16.4729542702141,-46.3196052658063,16.5147863689467
"Grenada","AFRO",17,-16.2913222089916,-43.138104628271,20.724775546592
"Grenada","AFRO",18,-15.031492520289,-43.9631386090742,22.428113797387
"Grenada","AFRO",19,-17.5693220640077,-45.8651433568403,20.3163133208463
"Grenada","AFRO",20,-18.0897491710223,-46.0260445703911,15.8698533635403
"Grenada","AFRO",21,108.025715374965,36.693610082522,196.08666276866
"Grenada","AFRO",22,48.4252846249738,-1.63059221846028,109.979840514862
"Grenada","AFRO",23,-12.7238073159182,-43.6503108390655,23.4616058784486
"Grenada","AFRO",24,-19.8475637862935,-48.2226987895895,15.7912193143318
"Guatemala","EURO",1,-365.024313092668,-574.805290465498,-155.66017828965
"Guatemala","EURO",2,-776.986275145386,-1018.17020632723,-564.230231477821
"Guatemala","EURO",3,-941.117465428358,-1164.09084932041,-709.486372983121
"Guatemala","EURO",4,-1806.50714036026,-2026.91467400305,-1574.86690268261
"Guatemala","EURO",5,-1014.49296721819,-1249.78923429972,-793.557251426611
"Guatemala","EURO",6,1816.15472296195,1582.42322583912,2038.79811720047
"Guatemala","EURO",7,5320.55235334794,5082.16697675078,5577.77286917455
"Guatemala","EURO",8,2873.77685786182,2642.29612752348,3099.1440977935
"Guatemala","EURO",9,1143.69500477669,926.017742176011,1375.7521722785
"Guatemala","EURO",10,953.766259074689,742.418076273836,1170.56181977063
"Guatemala","EURO",11,837.08494700184,619.172957457327,1059.31316853769
"Guatemala","EURO",12,707.647439605803,498.002406841646,922.069281263127
"Guatemala","EURO",13,1166.73630185765,886.041894137952,1439.87353009205
"Guatemala","EURO",14,-223.941971855876,-498.663379754996,48.5861707291617
"Guatemala","EURO",15,1016.80209255392,758.582448314189,1290.33319587963
"Guatemala","EURO",16,2008.34622639316,1701.49968575721,2302.69972862993
"Guatemala","EURO",17,2255.15227849124,1958.09219510064,2522.57630663808
"Guatemala","EURO",18,2222.58256687409,1931.41971501302,2530.07063409525
"Guatemala","EURO",19,4276.27384296324,3997.28133594153,4551.01457483466
"Guatemala","EURO",20,6700.40987341149,6401.22957077137,6967.5588920288
"Guatemala","EURO",21,9148.30644072501,8872.79347111851,9436.08415674587
"Guatemala","EURO",22,6173.56821807768,5882.1181967891,6465.91777734269
"Guatemala","EURO",23,3490.39536477386,3217.33193660979,3763.75076057361
"Guatemala","EURO",24,2412.51054481549,2139.6277395581,2701.34782363793
"Guinea","AMRO",1,603.7209917067,-1666.90815961747,3457.7992829491
"Guinea","AMRO",2,346.667875120986,-1706.46226048661,3146.9021639216
"Guinea","AMRO",3,162.83058856507,-1928.24697295352,2600.45401481402
"Guinea","AMRO",4,-141.594411305356,-2133.53481308018,2293.74391128153
"Guinea","AMRO",5,101.157914351054,-1897.42704069449,2521.2686523945
"Guinea","AMRO",6,233.986352909276,-1906.41720539139,3043.38465306921
"Guinea","AMRO",7,621.71382637493,-1497.65384976145,3488.47214437156
"Guinea","AMRO",8,612.463645203005,-1738.64631858836,3258.85300267129
"Guinea","AMRO",9,327.65701905453,-1817.89125875962,3034.97365622464
"Guinea","AMRO",10,307.182279891878,-1889.39054166491,2975.79140601946
"Guinea","AMRO",11,282.23769119318,-1859.57732197399,2896.32458071964
"Guinea","AMRO",12,472.845885487586,-1747.321390278,3039.11292069211
"Guinea","AMRO",13,543.948382962498,-1921.35311709833,3175.1434467919
"Guinea","AMRO",14,952.096554316365,-1417.59239710559,3777.63453929691
"Guinea","AMRO",15,977.52736532533,-1346.89990730289,3632.05351978418
"Guinea","AMRO",16,810.240453711835,-1445.12690405821,3623.1336982498
"Guinea","AMRO",17,665.904094577545,-1651.68483199663,3411.78613949913
"Guinea","AMRO",18,642.517299971003,-1543.24477216308,3240.78450565539
"Guinea","AMRO",19,1088.60454140986,-1241.04095365203,3942.03678290044
"Guinea","AMRO",20,1209.38847688419,-1133.0737369845,4281.7604337645
"Guinea","AMRO",21,763.064198164092,-1459.843395944,3391.20753789955
"Guinea","AMRO",22,292.103531383974,-1892.94961834715,2899.71018690372
"Guinea","AMRO",23,160.756321492443,-1940.29446707598,2687.13153619035
"Guinea","AMRO",24,492.645499657092,-1766.16900708039,3255.83999819033
"Guinea-Bissau","AMRO",1,95.3576794234994,-250.377957475446,550.975782964479
"Guinea-Bissau","AMRO",2,92.8450010468855,-244.11424247763,512.352164168739
"Guinea-Bissau","AMRO",3,79.5467470780154,-258.575238926586,465.144700053766
"Guinea-Bissau","AMRO",4,-42.3587657181954,-335.286178543114,312.508175226318
"Guinea-Bissau","AMRO",5,87.4802465283644,-252.103975692958,488.886981720142
"Guinea-Bissau","AMRO",6,222.550011818123,-150.628636715112,691.368456877147
"Guinea-Bissau","AMRO",7,122.162067583803,-218.634981240065,515.452051391096
"Guinea-Bissau","AMRO",8,154.339589480045,-204.193585863206,597.502895504974
"Guinea-Bissau","AMRO",9,104.704498244725,-239.859501502753,506.312315262674
"Guinea-Bissau","AMRO",10,43.8677834855147,-295.022876514584,476.979204687866
"Guinea-Bissau","AMRO",11,52.8687028695275,-282.135257399347,443.744748704522
"Guinea-Bissau","AMRO",12,84.5123845914226,-248.285891599071,468.826204669869
"Guinea-Bissau","AMRO",13,51.767920641171,-282.397016521835,458.039301640947
"Guinea-Bissau","AMRO",14,158.42447340419,-198.505157240764,610.664127626864
"Guinea-Bissau","AMRO",15,212.25383748019,-133.725623668507,648.716125665013
"Guinea-Bissau","AMRO",16,167.117623982181,-205.582935331489,575.561656429246
"Guinea-Bissau","AMRO",17,108.818711697281,-233.066368734722,508.437766802829
"Guinea-Bissau","AMRO",18,124.707789487641,-225.004230447387,558.517682188317
"Guinea-Bissau","AMRO",19,186.257673644272,-168.827097773951,610.43633016756
"Guinea-Bissau","AMRO",20,293.150907509601,-103.116910169946,752.395808749252
"Guinea-Bissau","AMRO",21,175.00120259024,-195.146566930378,634.079389628283
"Guinea-Bissau","AMRO",22,98.4311093404688,-232.927232346748,520.80287495546
"Guinea-Bissau","AMRO",23,94.5259347998118,-253.003535156699,521.008619642563
"Guinea-Bissau","AMRO",24,72.8219000168612,-265.949946448114,449.067833701991
"Guyana","AMRO",1,-7.24617300895891,-176.591911855243,184.850904913061
"Guyana","AMRO",2,-24.9347645702405,-185.986014431022,164.31679156043
"Guyana","AMRO",3,-18.1053403305368,-177.504663519419,180.133816721535
"Guyana","AMRO",4,-26.2545098345339,-187.394765112777,161.347491122055
"Guyana","AMRO",5,-36.9721007538851,-192.430384141667,153.366404250605
"Guyana","AMRO",6,-22.3463024964906,-188.42547195684,170.400004536605
"Guyana","AMRO",7,66.1032009428674,-120.25856081135,292.743589511635
"Guyana","AMRO",8,98.5080880403916,-93.7090448172074,342.58218602661
"Guyana","AMRO",9,136.614438600679,-66.4955348178366,393.427728323608
"Guyana","AMRO",10,108.806069665634,-88.890071351505,357.104835784882
"Guyana","AMRO",11,63.5106903664207,-114.174225506819,287.039598079602
"Guyana","AMRO",12,57.9956497370623,-125.162329849315,286.227114459889
"Guyana","AMRO",13,43.2300443074691,-134.80306448056,263.354477018579
"Guyana","AMRO",14,76.5052265763579,-122.260272125967,318.65592393874
"Guyana","AMRO",15,131.526971881166,-82.0278326168489,377.407989999001
"Guyana","AMRO",16,218.451826514549,-14.9016908526758,530.29427407042
"Guyana","AMRO",17,264.29125598104,13.813182770723,542.670960790666
"Guyana","AMRO",18,242.978866889291,-1.63942424592596,535.826347368261
"Guyana","AMRO",19,209.237861980223,-14.6154295069026,501.998297409183
"Guyana","AMRO",20,221.537662751452,-22.9870619554485,486.392548162091
"Guyana","AMRO",21,387.326358382925,109.263437411668,722.347349957053
"Guyana","AMRO",22,286.392727798435,45.2365869171536,581.942110812255
"Guyana","AMRO",23,183.594963807854,-42.9223330098085,453.203670759747
"Guyana","AMRO",24,150.42893698663,-67.2590081092054,416.629215421106
"Haiti","AMRO",1,264.116859903039,-4811.03445020077,5689.68944419183
"Haiti","AMRO",2,192.748788435975,-4671.84640964141,5656.04257063473
"Haiti","AMRO",3,-476.546716547532,-5300.2507803266,4691.23371816191
"Haiti","AMRO",4,-596.835589677998,-5671.45487247281,4529.87363160587
"Haiti","AMRO",5,-214.120035174975,-4810.08492104031,5557.72177992025
"Haiti","AMRO",6,669.546081532783,-4488.60058414154,6612.72145071719
"Haiti","AMRO",7,752.13492212571,-4212.2779090624,6342.8691000905
"Haiti","AMRO",8,1219.9266221248,-4204.16742195923,6719.45145480907
"Haiti","AMRO",9,554.940362502859,-4585.03475166645,5747.97759384097
"Haiti","AMRO",10,172.274371353424,-4905.62753653961,5565.35465148927
"Haiti","AMRO",11,28.6690721033023,-5221.85702941552,5401.05850822123
"Haiti","AMRO",12,298.202990965191,-4751.85088935612,5457.60281985434
"Haiti","AMRO",13,586.565936527045,-4990.50670697755,7398.92479883688
"Haiti","AMRO",14,483.127785872015,-5531.49997218747,6592.56491465776
"Haiti","AMRO",15,231.656016110157,-5961.2599376084,6214.23670190186
"Haiti","AMRO",16,484.262190302784,-5218.83605207122,7242.62976091232
"Haiti","AMRO",17,1251.22893192733,-4592.80076156789,7819.75048323254
"Haiti","AMRO",18,1087.73761434251,-4818.26689633651,7480.92518030812
"Haiti","AMRO",19,873.580920632187,-5034.00023864923,7017.48990707501
"Haiti","AMRO",20,452.210322162193,-5117.49239339685,6584.4821041165
"Haiti","AMRO",21,355.724242772293,-5395.87535889021,6411.92930583061
"Haiti","AMRO",22,357.482208944963,-5460.07186032628,6358.21853090191
"Haiti","AMRO",23,345.067462233935,-5043.66095884402,6529.82548364171
"Haiti","AMRO",24,235.066941686743,-5511.77461765065,6716.98010392388
"Honduras","EURO",1,158.27526958137,-1124.58935854338,1655.84107596153
"Honduras","EURO",2,120.352954720656,-1105.01955658162,1633.67411160545
"Honduras","EURO",3,-519.173252506087,-1560.21295034106,745.394117755314
"Honduras","EURO",4,-101.486317884114,-1218.00005574954,1197.18260677849
"Honduras","EURO",5,332.98976743392,-887.535132395358,1742.90831330006
"Honduras","EURO",6,946.776789476846,-468.546708061527,2715.4571946041
"Honduras","EURO",7,1916.07828860215,347.541236232283,3803.51359566435
"Honduras","EURO",8,1518.4848625715,36.4345247809882,3263.73073924981
"Honduras","EURO",9,1031.2780289892,-298.66982824153,2716.60900131467
"Honduras","EURO",10,696.477361988181,-602.555536559649,2205.13443218274
"Honduras","EURO",11,588.929325077688,-721.293943147662,2181.8258053769
"Honduras","EURO",12,595.706356054318,-645.789646807141,2085.13230413313
"Honduras","EURO",13,1203.37652854447,-333.357608321798,2959.25513896786
"Honduras","EURO",14,1343.03087267321,-139.802214752587,3187.26374449286
"Honduras","EURO",15,1246.55894469678,-272.62571624188,3076.31746563484
"Honduras","EURO",16,1488.08583911226,-120.900111917582,3275.00930373888
"Honduras","EURO",17,2042.04162089294,317.263115684849,4118.95479289475
"Honduras","EURO",18,1514.80830473177,-82.8843306882231,3418.07643778393
"Honduras","EURO",19,1548.76594373786,-67.9830707669483,3578.14012612778
"Honduras","EURO",20,1738.30886249826,78.1825184450478,3748.43941388122
"Honduras","EURO",21,1537.11967511504,-48.501255822266,3501.85305132634
"Honduras","EURO",22,972.912468274976,-523.100997777132,2632.93058646732
"Honduras","EURO",23,531.604502056241,-809.497880703021,2192.25163027191
"Honduras","EURO",24,210.782299493809,-1087.17571505208,1684.63202308613
"Hungary","AMRO",1,-245.853889105138,-811.876054639343,355.320415797771
"Hungary","AMRO",2,-1095.43397023694,-1712.03158168117,-508.46499989027
"Hungary","AMRO",3,-61.6940730102328,-686.48551849699,510.0471971248
"Hungary","AMRO",4,-238.192769596914,-822.49068109403,290.699475706295
"Hungary","AMRO",5,-168.347355849752,-686.482261921842,375.561827793942
"Hungary","AMRO",6,-141.765783424406,-650.735760949766,351.566905691454
"Hungary","AMRO",7,-185.835898260407,-697.201100022642,299.7821713493
"Hungary","AMRO",8,-17.6925225843473,-556.517216855548,493.777690094578
"Hungary","AMRO",9,279.24856421531,-257.87625141331,756.122027541806
"Hungary","AMRO",10,2181.15362551959,1580.00223321926,2744.45611588336
"Hungary","AMRO",11,5771.39167012722,5209.04619114705,6346.72936815013
"Hungary","AMRO",12,4994.32358637499,4437.73699870805,5510.39274701176
"Hungary","AMRO",13,1692.04851683949,1059.68012464668,2369.06279141633
"Hungary","AMRO",14,-314.241771138591,-1081.66835053044,385.416544558573
"Hungary","AMRO",15,6383.03916289199,5621.55780788298,7056.92544989432
"Hungary","AMRO",16,4662.62708971681,4025.90438122614,5293.01223951391
"Hungary","AMRO",17,974.686477021508,338.45012727131,1580.89633967192
"Hungary","AMRO",18,639.482343777583,10.5209938270943,1202.01505169392
"Hungary","AMRO",19,489.484040364485,-123.244926113447,1034.26042815966
"Hungary","AMRO",20,-127.999412525598,-740.06612262205,468.719387517277
"Hungary","AMRO",21,257.933704460886,-336.238520171175,865.69629376849
"Hungary","AMRO",22,1599.8910094367,974.990069627248,2196.18886268681
"Hungary","AMRO",23,4908.92919986451,4257.45414252826,5545.9695637033
"Hungary","AMRO",24,4259.52632305293,3592.68035906901,4928.68906873966
"Iceland","EURO",1,32.0415228464762,22.1725406214637,41.199591156373
"Iceland","EURO",2,-5.37540109169158,-15.7706839275624,5.0883098326541
"Iceland","EURO",3,-2.67367306124243,-13.0923638975937,7.85342193715251
"Iceland","EURO",4,10.536901459903,-0.0214025351356717,20.9462587476548
"Iceland","EURO",5,4.25968777160395,-5.62470844769133,13.9017834454665
"Iceland","EURO",6,-39.2425188865117,-48.7982159903403,-29.5320640367891
"Iceland","EURO",7,-12.5023857673602,-22.3112211748072,-3.41707207881089
"Iceland","EURO",8,-23.1901120073096,-32.9526115490089,-13.5188843866053
"Iceland","EURO",9,-5.10333113674347,-15.3970690421037,4.39591132335077
"Iceland","EURO",10,32.1147803619975,21.6132293641469,41.7640701170904
"Iceland","EURO",11,-0.164675315392418,-10.0017897224213,9.53907651131626
"Iceland","EURO",12,6.7326601271551,-4.58208548113577,16.3860514430814
"Iceland","EURO",13,12.3829821156379,-0.017132539099142,24.5600584758241
"Iceland","EURO",14,-11.3523796422786,-22.8251560727211,0.636311590885068
"Iceland","EURO",15,-11.9767916281582,-24.3797997659878,0.75305387590575
"Iceland","EURO",16,4.61100090898824,-7.65886834386016,17.0984273165767
"Iceland","EURO",17,-7.56868257459231,-19.8705026565891,4.26603008876763
"Iceland","EURO",18,4.47753175436728,-6.90179143172968,16.6726086460536
"Iceland","EURO",19,15.4823428531533,3.66011188289956,27.0703102661403
"Iceland","EURO",20,9.31296348202791,-3.3918816814427,20.7574360095183
"Iceland","EURO",21,-27.8437966447756,-40.4492724214258,-15.9690187410141
"Iceland","EURO",22,-22.5319159405742,-35.0570282694071,-11.019824641088
"Iceland","EURO",23,4.65191233994708,-7.57123543996436,16.9142807781219
"Iceland","EURO",24,22.2886429034148,10.2099380779918,34.7562253814345
"India","SEARO",1,106704.661810154,9793.83305377928,225743.041711019
"India","SEARO",2,-35838.2558468995,-115942.826630059,70493.2247121866
"India","SEARO",3,-116136.236233349,-187649.256244609,-35458.5494192467
"India","SEARO",4,-254191.034365412,-306570.928365032,-184989.288099411
"India","SEARO",5,-83851.7133956943,-147348.464135985,1219.90504944591
"India","SEARO",6,18668.533285503,-64384.1712822159,120458.829469218
"India","SEARO",7,79290.8852035097,-2343.11047470501,179021.53048893
"India","SEARO",8,221774.880678445,123587.904089053,349465.679779378
"India","SEARO",9,312884.386424517,208483.563451828,451523.346541088
"India","SEARO",10,230478.396735671,120656.77475726,359695.026699597
"India","SEARO",11,135473.041789955,37853.9158286346,243450.745798027
"India","SEARO",12,215494.942598987,110432.583671807,353006.254826429
"India","SEARO",13,215769.556517282,112474.824126379,350135.875462116
"India","SEARO",14,121596.405229524,30385.3802669383,240498.704712396
"India","SEARO",15,53408.4397879025,-36395.6684567133,164481.461390422
"India","SEARO",16,334708.839671423,220527.913484675,472651.464317754
"India","SEARO",17,1303240.02457502,1086862.09430373,1564311.01670302
"India","SEARO",18,1083158.37260979,893014.488778846,1309025.52212379
"India","SEARO",19,433698.644000046,305905.437948593,592781.090543444
"India","SEARO",20,45821.548859919,-42541.8432259499,161987.589775295
"India","SEARO",21,-14684.6069388281,-96333.9625317218,80833.0375504952
"India","SEARO",22,70647.8882766732,-260228.798955593,570052.658532297
"India","SEARO",23,117089.404627313,-277511.477022364,733531.678175906
"India","SEARO",24,140733.203621663,-330607.634247917,876850.169081658
"Indonesia","SEARO",1,25265.8817146123,350.582865870548,53373.6630653622
"Indonesia","SEARO",2,12673.6168299036,-12577.1773897068,37809.3895793034
"Indonesia","SEARO",3,-46628.7403463972,-62188.0083447664,-29383.2407883664
"Indonesia","SEARO",4,-44763.8381924821,-60171.71814747,-28459.8411548135
"Indonesia","SEARO",5,-15726.2432787482,-35932.3890580575,5989.42890842981
"Indonesia","SEARO",6,88626.8212815794,51973.913991745,123987.192739626
"Indonesia","SEARO",7,70807.8192017739,38814.7619224567,104918.875124916
"Indonesia","SEARO",8,36503.9252746476,8139.13399499325,68793.9398340645
"Indonesia","SEARO",9,47110.2857827979,20683.9536447261,77432.2160603236
"Indonesia","SEARO",10,31739.2893441106,1765.1038946539,62843.2131182633
"Indonesia","SEARO",11,91359.0065163843,55331.2190254613,129463.888617209
"Indonesia","SEARO",12,61067.0896826897,26897.9237790765,97102.7046678987
"Indonesia","SEARO",13,100385.357125848,57436.3943625633,142053.337655716
"Indonesia","SEARO",14,104030.650877493,66263.7429308893,143325.95418144
"Indonesia","SEARO",15,108240.514076051,69898.512309347,151910.602353447
"Indonesia","SEARO",16,67297.1092431876,38637.3883967055,103456.364432863
"Indonesia","SEARO",17,8610.66031871249,-15206.6320947933,34632.3268428953
"Indonesia","SEARO",18,81581.7426449464,46428.5760134911,119157.489881534
"Indonesia","SEARO",19,83023.0521983014,30960.830007455,145834.257246296
"Indonesia","SEARO",20,81002.5740180916,26216.8708234186,145078.209528627
"Indonesia","SEARO",21,24204.743531381,-17777.7788151392,70954.1008681634
"Indonesia","SEARO",22,5917.189466363,-31494.8459438884,48326.4309568581
"Indonesia","SEARO",23,2530.31657843313,-33995.0332818151,52193.9509047527
"Indonesia","SEARO",24,3841.92595911836,-36394.22432341,53123.9846463775
"Iran (Islamic Republic of)","EURO",1,-3652.3678814041,-5019.24837424953,-2218.47072014761
"Iran (Islamic Republic of)","EURO",2,26.4521069406984,-1453.13690497119,1398.47009104969
"Iran (Islamic Republic of)","EURO",3,9277.64152961033,7898.46230373588,10642.8455313247
"Iran (Islamic Republic of)","EURO",4,5714.80833089607,4339.27000473218,7031.99915088945
"Iran (Islamic Republic of)","EURO",5,1266.35575746532,-76.5135020970383,2611.12438738331
"Iran (Islamic Republic of)","EURO",6,7928.78922985551,6620.38714617531,9129.00659428027
"Iran (Islamic Republic of)","EURO",7,13212.1330594079,11866.2317946934,14652.5731426167
"Iran (Islamic Republic of)","EURO",8,11550.9797782261,10141.2762321815,12951.0288810392
"Iran (Islamic Republic of)","EURO",9,8564.25632339361,7153.66081886783,9881.12896754101
"Iran (Islamic Republic of)","EURO",10,18268.3312789451,16856.357789456,19544.7369626091
"Iran (Islamic Republic of)","EURO",11,27038.2933669277,25549.0484971333,28492.13485231
"Iran (Islamic Republic of)","EURO",12,9722.91493959255,8207.23382054129,11003.4564516395
"Iran (Islamic Republic of)","EURO",13,661.430513252817,-1580.19848805169,2898.54157139341
"Iran (Islamic Republic of)","EURO",14,-304.777718697528,-2253.35405349369,1597.43298820347
"Iran (Islamic Republic of)","EURO",15,2792.40587058254,817.835143774534,4691.54148906087
"Iran (Islamic Republic of)","EURO",16,15077.2866100615,13084.0678436507,17142.4494183028
"Iran (Islamic Republic of)","EURO",17,14946.0039106416,13029.045471172,16875.5199304135
"Iran (Islamic Republic of)","EURO",18,7235.19108687088,5385.32742376855,8977.30323600912
"Iran (Islamic Republic of)","EURO",19,9439.82578814912,7424.64732104041,11366.9682366854
"Iran (Islamic Republic of)","EURO",20,32821.6973033968,30861.3781099735,34636.3318941852
"Iran (Islamic Republic of)","EURO",21,25669.2011525576,23786.0083492615,27438.6619856693
"Iran (Islamic Republic of)","EURO",22,11941.3539984651,10029.9297988384,13727.2582049089
"Iran (Islamic Republic of)","EURO",23,3983.01244522914,1975.19447977106,6035.72311972015
"Iran (Islamic Republic of)","EURO",24,-1027.84636601392,-3150.21997447462,1000.238780467
"Iraq","EMRO",1,-1008.71336264235,-1979.72133741085,-68.4475522229323
"Iraq","EMRO",2,121.000111906651,-737.482342389475,970.404699042795
"Iraq","EMRO",3,-222.418166717964,-1123.08350433579,545.570339009945
"Iraq","EMRO",4,-1294.44012771056,-2142.39911938548,-532.52103394608
"Iraq","EMRO",5,-308.731621189017,-1103.18520633978,487.62318393765
"Iraq","EMRO",6,6235.8443546956,5437.23413627153,7043.40706078954
"Iraq","EMRO",7,11425.4739883184,10584.735200979,12220.3674068907
"Iraq","EMRO",8,9581.62796127365,8772.52149021995,10453.8905649372
"Iraq","EMRO",9,8177.07110400072,7325.72465948205,9019.40711665178
"Iraq","EMRO",10,5453.91907841964,4516.9633803332,6331.42645980298
"Iraq","EMRO",11,1886.55313315974,850.5197681282,2866.79410271582
"Iraq","EMRO",12,352.541015307317,-648.541189506935,1281.75224085382
"Iraq","EMRO",13,543.883758346645,-3978.51399643826,6107.8690819147
"Iraq","EMRO",14,762.773831264938,-3010.52009903622,5557.71065218317
"Iraq","EMRO",15,2067.95440681699,-1873.94703536191,6977.22678918397
"Iraq","EMRO",16,3023.25887717937,-1322.70296810732,8267.44543202743
"Iraq","EMRO",17,2524.13343735396,-1627.62451727361,7470.10498305747
"Iraq","EMRO",18,2375.30420873579,-1365.4620005975,6906.04341745101
"Iraq","EMRO",19,3587.84031497806,-661.026427993165,8413.69207180617
"Iraq","EMRO",20,4166.8626097081,-170.522071333237,10024.2736347985
"Iraq","EMRO",21,2581.30122160631,-1475.52040966935,7342.17180635578
"Iraq","EMRO",22,1839.57464793213,-2376.76951281718,6588.59968468133
"Iraq","EMRO",23,1628.08644583327,-2936.05535770113,6316.13054560145
"Iraq","EMRO",24,1233.90717053092,-3148.09026396894,6671.06686798126
"Ireland","EMRO",1,-96.5969766751186,-226.202048680547,34.2922936733583
"Ireland","EMRO",2,-194.928460754888,-344.814493082656,-56.5661352614572
"Ireland","EMRO",3,73.1738468309451,-73.983156365009,221.779747974381
"Ireland","EMRO",4,889.874864791044,758.376570183575,1019.54751204402
"Ireland","EMRO",5,152.125125804302,27.9752454293079,283.185577299503
"Ireland","EMRO",6,-135.57975500249,-254.163295778439,-15.2312737518171
"Ireland","EMRO",7,-35.1730176718356,-155.071903780597,73.5070112161344
"Ireland","EMRO",8,33.2477465006865,-93.1434837834823,143.847953454619
"Ireland","EMRO",9,-27.4076118074351,-149.997880221878,91.9335477485353
"Ireland","EMRO",10,171.307305335621,36.5335115854734,293.553515635838
"Ireland","EMRO",11,-100.911341257808,-241.292200523527,28.4625803417926
"Ireland","EMRO",12,-307.548082066192,-432.952452990023,-177.369617248573
"Ireland","EMRO",13,879.897502184294,722.655557495489,1039.04002187498
"Ireland","EMRO",14,306.986733455776,147.408348483902,461.770927073958
"Ireland","EMRO",15,-183.473861849763,-346.708222406877,-27.6584672122069
"Ireland","EMRO",16,-99.9858361912064,-245.117302915847,39.0651274439135
"Ireland","EMRO",17,103.524915135454,-52.6844079157742,245.562090867742
"Ireland","EMRO",18,-45.741892684058,-173.186030062215,86.3142134193145
"Ireland","EMRO",19,256.589331573988,115.42542761782,390.763320280951
"Ireland","EMRO",20,235.289410618092,107.641077647196,358.505270466991
"Ireland","EMRO",21,249.039725442656,108.303842011625,377.859115153859
"Ireland","EMRO",22,370.691163366183,221.487019885786,521.688395873271
"Ireland","EMRO",23,367.399344185806,212.409571395599,516.985658727682
"Ireland","EMRO",24,60.0404823140369,-96.7882384748341,207.622178479048
"Israel","EURO",1,73.54420641131,-107.344409921862,251.121851497176
"Israel","EURO",2,-316.618816721599,-498.118411488748,-136.523546887048
"Israel","EURO",3,81.8764399375745,-113.395470603435,270.152056090447
"Israel","EURO",4,111.516505105358,-50.4818969790556,274.865937408762
"Israel","EURO",5,200.0215452579,35.504285060965,360.876791773961
"Israel","EURO",6,-47.6514483974155,-207.255308425394,102.028398430914
"Israel","EURO",7,226.924205792901,60.7411845332167,380.319801168838
